"headphones_speakers","headphones_speakers_other","age","educ","race","race_other","sex","residence","residence_other","pol_ideology","pol_party","pol_party_other","suspicion","suspicion_other","mc_name","mc_name_do","mc_race_w","mc_race_b","b_race_name_1","b_race_name_2","b_race_name_3","b_race_name_4","b_race_name_5","b_race_name_6","b_race_name_7","b_race_name_8","b_race_name_do","w_race_name_1","w_race_name_2","w_race_name_3","w_race_name_4","w_race_name_5","w_race_name_6","w_race_name_7","w_race_name_8","w_race_name_do","feedback","mc_name_score","cond_do","name_1","voice_1","name_2","voice_2","name_3","voice_3","name_4","voice_4","mc_race_q_do","race_name_q_do","idvoice_1","idvoice_2","idvoice_3","idvoice_4","trust_1","trust_2","trust_3","trust_4","dom_1","dom_2","dom_3","dom_4","threat_1","threat_2","threat_3","threat_4","intell_1","intell_2","intell_3","intell_4","comm_1","comm_2","comm_3","comm_4","prob_1","prob_2","prob_3","prob_4","conf_1","conf_2","conf_3","conf_4","trait_do1","trait_do2","trait_do3","trait_do4","team_1","team_2","team_3","team_4","frnd_1","frnd_2","frnd_3","frnd_4","neighbr_1","neighbr_2","neighbr_3","neighbr_4","employee_1","employee_2","employee_3","employee_4","boss_1","boss_2","boss_3","boss_4","role_do1","role_do2","role_do3","role_do4","thoughts1","thoughts2","thoughts3","thoughts4","leadership_1","leadership_2","leadership_3","leadership_4","trust_rev1","trust_rev2","trust_rev3","trust_rev4","threatpotential_1","threatpotential_2","threatpotential_3","threatpotential_4","id"
"Headphones",NA,32,"Some college but no degree","White",NA,"Male","Urban",NA,4,"Republican",NA,"The study is about predicting personality from voices",NA,"Tyrone,Keyshawn,Brad,Logan","Noah|Lucas|Brad|Aiden|Logan|Elijah|Keyshawn|Tyrone","4","0",24,29,15,5,98,90,100,96,"Deshawn|Keyshawn|Logan|Tyrone|Brad|Terrell|Brett|Scott",79,96,85,100,1,2,0,1,"Keyshawn|Terrell|Deshawn|Logan|Scott|Tyrone|Brad|Brett",NA,4,"FL_145|FL_144|FL_146|FL_147","Keyshawn","b","Tyrone","d","Logan","f","Brad","e","Q84|Q82","Q54|Q55",3890,2593,3553,4143,85,85,51,60,26,50,14,3,1,5,0,0,81,66,40,50,89,60,35,52,89,51,30,38,76,66,50,41,"Trustworthy|Intelligent|Confident|Like they are an effective communicator|Dominant|Like they are a problem-solver|Threatening","Dominant|Like they are an effective communicator|Intelligent|Threatening|Like they are a problem-solver|Trustworthy|Confident","Dominant|Like they are a problem-solver|Like they are an effective communicator|Intelligent|Trustworthy|Confident|Threatening","Confident|Dominant|Like they are a problem-solver|Trustworthy|Intelligent|Like they are an effective communicator|Threatening",87,80,43,50,75,80,50,30,78,89,60,44,84,55,21,50,82,50,37,43,"your work project team member?|your boss?|your employee?|your neighbor?|your close friend?","your neighbor?|your work project team member?|your employee?|your boss?|your close friend?","your neighbor?|your close friend?|your boss?|your work project team member?|your employee?","your employee?|your work project team member?|your neighbor?|your close friend?|your boss?","It sounds non-dominant and a slight nerdy","It lacks some emotion and speech is clear.","Voice has a nasal tone.","Voice has no distinct qualities",83.75,60.75,38.75,45.25,15,15,49,40,20.5,32.5,31.5,21.5,60
"Speakers",NA,33,"Bachelor's degree in college (4-year)","White",NA,"Male","Suburban",NA,5,"Republican",NA,"The study is about predicting personality from voices",NA,"Terrell,Keyshawn,Brett,Grayson","Jackson|William|Terrell|Liam|Keyshawn|Grayson|Brett|Logan","Unsure","Unsure",50,50,50,50,66,60,66,63,"Brett|Deshawn|Keyshawn|Logan|Tyrone|Brad|Terrell|Scott",50,50,50,50,26,33,37,29,"Scott|Deshawn|Terrell|Logan|Tyrone|Brett|Brad|Keyshawn",NA,3,"FL_147|FL_145|FL_146|FL_144","Terrell","e","Keyshawn","d","Brett","h","Logan","a","Q84|Q82","Q55|Q54",4143,2593,6861,5999,74,72,71,65,52,71,36,70,13,6,3,6,75,78,74,66,78,68,62,65,73,61,65,60,61,75,53,74,"Threatening|Intelligent|Confident|Dominant|Trustworthy|Like they are an effective communicator|Like they are a problem-solver","Dominant|Intelligent|Trustworthy|Threatening|Like they are a problem-solver|Like they are an effective communicator|Confident","Confident|Like they are an effective communicator|Like they are a problem-solver|Threatening|Dominant|Intelligent|Trustworthy","Dominant|Trustworthy|Confident|Like they are an effective communicator|Threatening|Like they are a problem-solver|Intelligent",73,61,56,60,79,62,57,56,71,53,58,55,74,63,60,58,69,55,55,55,"your employee?|your boss?|your neighbor?|your close friend?|your work project team member?","your neighbor?|your employee?|your work project team member?|your boss?|your close friend?","your work project team member?|your neighbor?|your employee?|your close friend?|your boss?","your boss?|your employee?|your work project team member?|your close friend?|your neighbor?","This sounds like a likeable guy.","Sounds like a nice guy","This person's voice didn't sound as manly as the first two.","This person has a strong, deep voice.",71.75,70.5,63.5,66.25,26,28,29,35,39,49.5,32.5,52.5,61
"Headphones",NA,30,"Bachelor's degree in college (4-year)","Hispanic/Latino",NA,"Female","Suburban",NA,3,"Republican",NA,"I do not know what the study is about",NA,"Terrell,Keyshawn,Logan","Elijah|Grayson|Terrell|Liam|Logan|Lucas|Scott|Keyshawn","4","0",1,2,1,1,72,100,100,94,"Deshawn|Brett|Terrell|Brad|Tyrone|Logan|Keyshawn|Scott",100,100,100,100,1,1,1,1,"Terrell|Deshawn|Scott|Brad|Logan|Brett|Tyrone|Keyshawn",NA,3,"FL_146|FL_144|FL_147|FL_145","Keyshawn","h","Terrell","g","Scott","b","Logan","d","Q84|Q82","Q54|Q55",6861,6754,3890,2593,15,45,67,48,1,1,1,4,1,1,1,1,15,43,82,31,1,8,89,27,3,45,88,5,30,27,85,5,"Confident|Threatening|Dominant|Like they are a problem-solver|Trustworthy|Like they are an effective communicator|Intelligent","Like they are a problem-solver|Threatening|Trustworthy|Dominant|Intelligent|Like they are an effective communicator|Confident","Trustworthy|Like they are a problem-solver|Confident|Like they are an effective communicator|Intelligent|Threatening|Dominant","Like they are a problem-solver|Dominant|Confident|Like they are an effective communicator|Intelligent|Threatening|Trustworthy",1,17,20,18,15,16,27,41,27,40,35,49,40,20,67,17,1,28,21,9,"your close friend?|your employee?|your neighbor?|your work project team member?|your boss?","your work project team member?|your boss?|your close friend?|your employee?|your neighbor?","your employee?|your neighbor?|your close friend?|your boss?|your work project team member?","your neighbor?|your boss?|your employee?|your close friend?|your work project team member?","nasaly","soothing",NA,NA,12.25,30.75,86,17,85,55,33,52,43,28,17,28,62
"Headphones",NA,63,"Bachelor's degree in college (4-year)","White",NA,"Female","Urban",NA,2,"Independent",NA,"The researcher isn't telling me what the study is about. My guess is that the study is about...","I think there is a hidden meaning to see how you react to the voice of people from different races with regards to hiring.","Deshawn,Terrell,Logan,Brett","Jackson|Noah|Terrell|William|Logan|Elijah|Deshawn|Brett","Unsure","Unsure",6,6,7,6,90,90,90,90,"Keyshawn|Terrell|Scott|Brett|Tyrone|Deshawn|Logan|Brad",91,90,89,90,8,8,8,7,"Scott|Keyshawn|Logan|Brett|Terrell|Brad|Deshawn|Tyrone",NA,4,"FL_146|FL_147|FL_144|FL_145","Terrell","g","Deshawn","h","Brett","b","Logan","d","Q82|Q84","Q55|Q54",6754,6861,3890,2593,81,83,71,74,11,18,42,72,10,10,23,31,81,83,82,78,81,83,81,77,83,83,75,80,81,82,81,74,"Like they are an effective communicator|Intelligent|Confident|Trustworthy|Threatening|Like they are a problem-solver|Dominant","Dominant|Threatening|Confident|Intelligent|Like they are an effective communicator|Trustworthy|Like they are a problem-solver","Like they are a problem-solver|Trustworthy|Like they are an effective communicator|Dominant|Intelligent|Threatening|Confident","Like they are a problem-solver|Threatening|Intelligent|Trustworthy|Confident|Dominant|Like they are an effective communicator",83,82,73,78,82,81,70,68,82,78,76,79,83,81,75,71,82,81,73,79,"your boss?|your neighbor?|your work project team member?|your employee?|your close friend?","your employee?|your boss?|your close friend?|your neighbor?|your work project team member?","your close friend?|your employee?|your neighbor?|your boss?|your work project team member?","your close friend?|your neighbor?|your work project team member?|your boss?|your employee?","He has a nice voice, he reads the quote nicely and he sounds like a sensitive, intelligent person. I like his voice, its totally non threatening","His voice is slightly nasal but he reads the quote with understanding and he seem like an intelligent guy. I'm not crazy about his voice but he sounds like a nice person","He has a nice voice, he sounds like he feels the meaning in what he is saying, seems good to me","He has a great voice its nice and deep even though he reads the quote too quickly he seems knowledgeable, I like the deep voice",81.5,82.75,79.75,77.25,19,17,29,26,15,17.5,35.5,49,63
"Headphones",NA,22,"High school graduate (high school diploma or equivalent including GED)","White",NA,"Male","Rural",NA,2,"Democratic",NA,"The study is about predicting personality from voices",NA,"Brett,Jackson,Aiden,Lucas","Aiden|Jackson|Deshawn|Elijah|Brett|Lucas|Keyshawn|Brad","4","0",1,3,3,3,15,100,93,73,"Logan|Brad|Terrell|Keyshawn|Brett|Tyrone|Deshawn|Scott",74,75,100,100,7,6,2,100,"Brad|Terrell|Scott|Logan|Tyrone|Keyshawn|Brett|Deshawn",NA,1,"FL_147|FL_144|FL_146|FL_145","Deshawn","c","Keyshawn","a","Brad","d","Brett","h","Q84|Q82","Q55|Q54",7187,5999,2593,6861,74,23,61,57,79,35,61,45,63,86,24,42,49,30,40,16,77,18,49,72,38,11,50,40,38,19,61,49,"Like they are an effective communicator|Threatening|Confident|Intelligent|Like they are a problem-solver|Dominant|Trustworthy","Trustworthy|Threatening|Like they are an effective communicator|Confident|Like they are a problem-solver|Dominant|Intelligent","Like they are an effective communicator|Intelligent|Trustworthy|Confident|Like they are a problem-solver|Dominant|Threatening","Threatening|Confident|Like they are an effective communicator|Trustworthy|Intelligent|Like they are a problem-solver|Dominant",71,65,62,47,57,57,26,54,48,35,54,63,41,49,33,53,36,69,47,68,"your boss?|your neighbor?|your employee?|your work project team member?|your close friend?","your work project team member?|your boss?|your close friend?|your employee?|your neighbor?","your neighbor?|your work project team member?|your boss?|your employee?|your close friend?","your boss?|your neighbor?|your work project team member?|your close friend?|your employee?","no","no","no","no",50.5,19.5,50,44.25,26,77,39,43,52.5,56,50,44,64
"Headphones",NA,28,"Bachelor's degree in college (4-year)","White",NA,"Female","Suburban",NA,4,"Democratic",NA,"The study is about predicting personality from voices",NA,"Tyrone,Terrell","Lucas|Noah|Tyrone|William|Terrell|Jackson|Brad|Scott","2","2",11,13,9,7,94,94,89,100,"Brad|Keyshawn|Logan|Tyrone|Terrell|Brett|Deshawn|Scott",96,91,98,96,10,7,16,16,"Deshawn|Logan|Tyrone|Terrell|Keyshawn|Scott|Brett|Brad",NA,2,"FL_145|FL_146|FL_144|FL_147","Terrell","f","Tyrone","b","Brad","g","Scott","a","Q84|Q82","Q55|Q54",3553,3890,6754,5999,44,56,72,44,15,54,7,33,7,8,1,16,63,67,75,60,53,70,69,75,75,14,38,48,43,75,11,56,"Like they are a problem-solver|Intelligent|Threatening|Trustworthy|Dominant|Confident|Like they are an effective communicator","Like they are a problem-solver|Intelligent|Like they are an effective communicator|Confident|Dominant|Trustworthy|Threatening","Dominant|Trustworthy|Like they are an effective communicator|Threatening|Intelligent|Confident|Like they are a problem-solver","Intelligent|Trustworthy|Like they are an effective communicator|Like they are a problem-solver|Confident|Dominant|Threatening",72,69,63,52,58,57,56,61,46,74,69,65,59,72,60,41,52,72,55,63,"your work project team member?|your boss?|your neighbor?|your employee?|your close friend?","your close friend?|your employee?|your work project team member?|your boss?|your neighbor?","your employee?|your work project team member?|your boss?|your neighbor?|your close friend?","your close friend?|your work project team member?|your boss?|your employee?|your neighbor?","",NA,NA,NA,58.5,56.5,48.25,59.75,56,44,28,56,35.5,49,17.5,44.5,65
"Speakers",NA,56,"Associate degree in college (2-year)","White",NA,"Female","Suburban",NA,0,"Democratic",NA,"The study is about predicting personality from voices",NA,"Deshawn,Keyshawn,Scott,Logan","Lucas|Liam|Logan|Grayson|Keyshawn|Aiden|Scott|Deshawn","2","2",51,43,53,51,82,81,84,82,"Terrell|Brad|Deshawn|Tyrone|Brett|Logan|Scott|Keyshawn",82,58,79,83,21,21,28,18,"Keyshawn|Scott|Brett|Tyrone|Logan|Deshawn|Brad|Terrell","no issues, thank you",4,"FL_147|FL_144|FL_146|FL_145","Keyshawn","b","Deshawn","a","Scott","g","Logan","f","Q82|Q84","Q55|Q54",3890,5999,6754,3553,96,92,92,52,65,98,60,84,1,2,0,20,92,96,91,61,96,97,90,52,95,97,76,52,96,98,76,77,"Like they are a problem-solver|Threatening|Intelligent|Dominant|Like they are an effective communicator|Confident|Trustworthy","Intelligent|Like they are a problem-solver|Threatening|Like they are an effective communicator|Dominant|Trustworthy|Confident","Trustworthy|Threatening|Dominant|Like they are a problem-solver|Confident|Intelligent|Like they are an effective communicator","Threatening|Like they are a problem-solver|Intelligent|Trustworthy|Like they are an effective communicator|Dominant|Confident",92,96,95,50,80,89,95,50,92,93,96,50,93,95,95,50,92,96,95,50,"your work project team member?|your employee?|your boss?|your neighbor?|your close friend?","your employee?|your work project team member?|your neighbor?|your boss?|your close friend?","your employee?|your close friend?|your boss?|your work project team member?|your neighbor?","your close friend?|your work project team member?|your employee?|your neighbor?|your boss?","He speaks with clarity, understands what he is saying and sounds like a good communicator","They sound very authoratative, precise, and intelligent, like a person that would get things done, and done right","They sound cooperative, distinct, and like a person I would like to hang out with.","It is a male obviously, and speaks with a bit of a "" I don't care"" kind of an attitude in my estimation.",94.75,97,83.25,60.5,4,8,8,48,34.5,53,34,66,66
"Headphones",NA,40,"Bachelor's degree in college (4-year)","White,Hispanic/Latino",NA,"Male","Suburban",NA,1,"Democratic",NA,"The study is about predicting personality from voices",NA,"Tyrone,Keyshawn,Brad,Brett","Noah|Liam|Brad|Grayson|Brett|William|Tyrone|Keyshawn","3","1",19,47,25,27,72,63,64,70,"Tyrone|Brad|Brett|Logan|Scott|Keyshawn|Terrell|Deshawn",79,58,64,65,23,46,26,45,"Brad|Keyshawn|Logan|Deshawn|Scott|Brett|Terrell|Tyrone",NA,4,"FL_146|FL_145|FL_147|FL_144","Tyrone","h","Keyshawn","f","Brett","a","Brad","g","Q82|Q84","Q55|Q54",6861,3553,5999,6754,50,39,52,50,52,47,47,37,34,55,42,35,62,39,52,49,65,32,47,50,50,35,48,51,70,41,46,52,"Threatening|Like they are an effective communicator|Dominant|Confident|Like they are a problem-solver|Trustworthy|Intelligent","Confident|Like they are an effective communicator|Threatening|Intelligent|Like they are a problem-solver|Trustworthy|Dominant","Like they are a problem-solver|Dominant|Intelligent|Trustworthy|Confident|Threatening|Like they are an effective communicator","Dominant|Like they are a problem-solver|Trustworthy|Confident|Threatening|Like they are an effective communicator|Intelligent",62,33,54,40,60,33,55,51,55,38,61,55,62,40,50,49,64,35,50,38,"your close friend?|your employee?|your boss?|your neighbor?|your work project team member?","your close friend?|your work project team member?|your employee?|your neighbor?|your boss?","your boss?|your neighbor?|your work project team member?|your employee?|your close friend?","your work project team member?|your employee?|your boss?|your neighbor?|your close friend?","",NA,NA,NA,61.75,36.75,48.25,50.5,50,61,48,50,51,54,47.5,43.5,67
"Headphones",NA,30,"Master's degree","White",NA,"Female","Urban",NA,3,"Independent",NA,"The study is about predicting personality from voices",NA,"Deshawn,Terrell,Scott,Logan","Grayson|Aiden|Logan|Elijah|Deshawn|Liam|Terrell|Scott","2","2",30,29,11,17,72,68,95,51,"Scott|Tyrone|Brad|Terrell|Brett|Keyshawn|Logan|Deshawn",69,80,92,91,20,23,12,51,"Brad|Brett|Tyrone|Logan|Terrell|Deshawn|Keyshawn|Scott",NA,4,"FL_144|FL_145|FL_146|FL_147","Deshawn","f","Terrell","g","Scott","b","Logan","c","Q84|Q82","Q55|Q54",3553,6754,3890,7187,86,70,81,53,40,40,33,20,13,7,6,5,71,85,74,53,62,58,62,34,51,61,52,35,20,80,31,17,"Confident|Dominant|Intelligent|Like they are an effective communicator|Like they are a problem-solver|Trustworthy|Threatening","Intelligent|Dominant|Threatening|Trustworthy|Like they are a problem-solver|Confident|Like they are an effective communicator","Confident|Like they are a problem-solver|Trustworthy|Threatening|Dominant|Like they are an effective communicator|Intelligent","Threatening|Like they are an effective communicator|Confident|Intelligent|Like they are a problem-solver|Trustworthy|Dominant",70,70,70,27,50,62,69,51,70,62,69,41,70,70,70,40,50,70,71,20,"your neighbor?|your employee?|your close friend?|your boss?|your work project team member?","your boss?|your employee?|your work project team member?|your close friend?|your neighbor?","your work project team member?|your boss?|your neighbor?|your employee?|your close friend?","your neighbor?|your boss?|your employee?|your close friend?|your work project team member?","It sounds similar to many of my friend midwestern accents. Very familiar sounding.","Sounds very west coast and fun.","Sounds a bit like a member of my favorite podcast.",NA,51,71,54.75,34.75,14,30,19,47,27,35,26,33.5,68
"Headphones",NA,52,"Bachelor's degree in college (4-year)","White",NA,"Male","Urban",NA,6,"Republican",NA,"The study is about predicting personality from voices",NA,"Terrell,Brad,Brett","Jackson|William|Terrell|Noah|Deshawn|Aiden|Brett|Brad","3","1",10,23,3,4,85,82,86,32,"Keyshawn|Tyrone|Logan|Terrell|Scott|Brett|Brad|Deshawn",91,92,97,97,23,5,14,21,"Keyshawn|Brett|Terrell|Brad|Deshawn|Scott|Tyrone|Logan","none",3,"FL_146|FL_147|FL_145|FL_144","Terrell","a","Deshawn","c","Brad","e","Brett","g","Q84|Q82","Q55|Q54",5999,7187,4143,6754,45,40,85,65,10,70,65,15,5,55,30,5,65,80,80,70,40,75,85,60,25,35,60,45,15,20,70,40,"Confident|Dominant|Like they are a problem-solver|Threatening|Trustworthy|Like they are an effective communicator|Intelligent","Trustworthy|Like they are an effective communicator|Intelligent|Threatening|Confident|Like they are a problem-solver|Dominant","Trustworthy|Confident|Like they are a problem-solver|Intelligent|Like they are an effective communicator|Dominant|Threatening","Like they are an effective communicator|Trustworthy|Confident|Dominant|Threatening|Intelligent|Like they are a problem-solver",55,50,70,65,45,40,80,55,55,45,75,75,40,60,70,65,30,35,30,20,"your boss?|your close friend?|your employee?|your neighbor?|your work project team member?","your close friend?|your work project team member?|your boss?|your employee?|your neighbor?","your employee?|your boss?|your neighbor?|your work project team member?|your close friend?","your close friend?|your work project team member?|your boss?|your neighbor?|your employee?","none","none","none","none",36.25,52.5,73.75,53.75,55,60,15,35,32.5,65,40,25,69
