"headphones_speakers","headphones_speakers_other","age","educ","race","race_other","sex","residence","residence_other","pol_ideology","pol_party","pol_party_other","suspicion","suspicion_other","mc_name","mc_name_do","mc_race_w","mc_race_b","b_race_name_1","b_race_name_2","b_race_name_3","b_race_name_4","b_race_name_5","b_race_name_6","b_race_name_7","b_race_name_8","b_race_name_do","w_race_name_1","w_race_name_2","w_race_name_3","w_race_name_4","w_race_name_5","w_race_name_6","w_race_name_7","w_race_name_8","w_race_name_do","feedback","mc_name_score","cond_do","mc_race_q_do","race_name_q_do","trait_do1","trait_do2","trait_do3","trait_do4","role_do1","role_do2","role_do3","role_do4","thoughts1","thoughts2","thoughts3","thoughts4","trust_rev1","trust_rev2","trust_rev3","trust_rev4","id","condition","boss","comm","conf","dom","employee","frnd","idvoice","intell","leadership","name","neighbr","prob","team","threat","threatpotential","trust","voice","cond_race","cond_pitch","cond_pitchC","cond_raceC"
"Speakers",NA,58,"Master's degree","White",NA,"Male","Suburban",NA,2,"Democratic",NA,"The researcher isn't telling me what the study is about. My guess is that the study is about...","Bias","Deshawn,Keyshawn,Scott,Brad","Liam|Noah|Brad|William|Deshawn|Elijah|Scott|Keyshawn","2","2",41,14,50,17,100,96,99,76,"Tyrone|Scott|Logan|Brett|Keyshawn|Deshawn|Terrell|Brad",80,98,75,91,2,2,3,29,"Tyrone|Scott|Deshawn|Keyshawn|Brett|Logan|Terrell|Brad","All went well",4,"FL_144|FL_146|FL_145|FL_147","Q84|Q82","Q54|Q55","Dominant|Intelligent|Threatening|Like they are an effective communicator|Like they are a problem-solver|Trustworthy|Confident","Like they are an effective communicator|Intelligent|Confident|Like they are a problem-solver|Trustworthy|Threatening|Dominant","Confident|Intelligent|Dominant|Like they are a problem-solver|Threatening|Trustworthy|Like they are an effective communicator","Like they are an effective communicator|Confident|Dominant|Threatening|Intelligent|Like they are a problem-solver|Trustworthy","your employee?|your close friend?|your work project team member?|your neighbor?|your boss?","your neighbor?|your work project team member?|your employee?|your boss?|your close friend?","your neighbor?|your boss?|your work project team member?|your employee?|your close friend?","your neighbor?|your employee?|your close friend?|your boss?|your work project team member?","He’s not real confident","He seems to lack confidence and interest in the task.","He might be irritating.","He seems to be confident and self-directed.",10,30,54,24,468,"BH",57,80,56,22,74,81,3890,92,77.25,"Keyshawn",85,81,92,5,16,90,"b","Black","High",0.5,-0.5
"Speakers",NA,32,"Master's degree","White",NA,"Female","Suburban",NA,5,"Republican",NA,"The study is about predicting personality from voices",NA,"Deshawn,Tyrone,Brad,Logan","William|Liam|Logan|Aiden|Brad|Lucas|Tyrone|Deshawn","3","1",34,29,51,27,82,76,85,87,"Logan|Tyrone|Keyshawn|Terrell|Brad|Deshawn|Scott|Brett",87,75,91,82,12,40,9,13,"Deshawn|Brett|Scott|Tyrone|Terrell|Brad|Keyshawn|Logan",NA,4,"FL_146|FL_144|FL_147|FL_145","Q82|Q84","Q54|Q55","Confident|Dominant|Intelligent|Threatening|Like they are a problem-solver|Trustworthy|Like they are an effective communicator","Like they are an effective communicator|Threatening|Confident|Trustworthy|Like they are a problem-solver|Intelligent|Dominant","Confident|Like they are a problem-solver|Dominant|Trustworthy|Like they are an effective communicator|Intelligent|Threatening","Dominant|Like they are a problem-solver|Intelligent|Like they are an effective communicator|Trustworthy|Threatening|Confident","your close friend?|your work project team member?|your employee?|your neighbor?|your boss?","your employee?|your neighbor?|your close friend?|your boss?|your work project team member?","your neighbor?|your employee?|your close friend?|your boss?|your work project team member?","your work project team member?|your neighbor?|your employee?|your boss?|your close friend?","",NA,NA,NA,25,37,31,41,469,"BH",77,73,53,37,86,72,6861,72,62,"Tyrone",81,50,83,19,31,75,"h","Black","High",0.5,-0.5
"Speakers",NA,60,"Some college but no degree","White",NA,"Female","Suburban",NA,7,"Republican",NA,"The study is about predicting personality from voices",NA,"Deshawn,Terrell,Scott,Logan","Noah|Jackson|Deshawn|Grayson|Terrell|Elijah|Logan|Scott","4","0",11,11,11,9,94,94,95,96,"Brett|Logan|Deshawn|Keyshawn|Terrell|Tyrone|Scott|Brad",99,96,92,99,16,21,16,15,"Brad|Deshawn|Logan|Brett|Tyrone|Keyshawn|Terrell|Scott",NA,4,"FL_147|FL_145|FL_146|FL_144","Q84|Q82","Q54|Q55","Threatening|Confident|Intelligent|Like they are a problem-solver|Trustworthy|Like they are an effective communicator|Dominant","Trustworthy|Like they are a problem-solver|Intelligent|Confident|Threatening|Like they are an effective communicator|Dominant","Dominant|Threatening|Trustworthy|Confident|Like they are an effective communicator|Intelligent|Like they are a problem-solver","Dominant|Like they are an effective communicator|Intelligent|Like they are a problem-solver|Trustworthy|Threatening|Confident","your work project team member?|your close friend?|your employee?|your neighbor?|your boss?","your work project team member?|your employee?|your close friend?|your boss?|your neighbor?","your neighbor?|your work project team member?|your employee?|your close friend?|your boss?","your neighbor?|your work project team member?|your boss?|your close friend?|your employee?","no","no","no","no",40,33,38,26,470,"BH",89,73,48,70,86,86,6861,60,60.25,"Terrell",87,60,85,10,55,60,"h","Black","High",0.5,-0.5
"Speakers",NA,39,"Bachelor's degree in college (4-year)","White",NA,"Male","Suburban",NA,1,"Democratic",NA,"The study is about predicting personality from voices",NA,"Deshawn,Tyrone,Brett,Aiden","Aiden|Jackson|Logan|Elijah|Tyrone|Lucas|Brett|Deshawn","2","2",15,15,20,20,97,92,96,90,"Terrell|Scott|Brad|Logan|Keyshawn|Deshawn|Brett|Tyrone",90,70,80,80,3,5,3,20,"Brett|Terrell|Scott|Tyrone|Keyshawn|Logan|Brad|Deshawn","I did not have any technical issues during this study.",3,"FL_146|FL_147|FL_144|FL_145","Q82|Q84","Q55|Q54","Dominant|Intelligent|Confident|Threatening|Trustworthy|Like they are a problem-solver|Like they are an effective communicator","Confident|Dominant|Threatening|Like they are a problem-solver|Intelligent|Trustworthy|Like they are an effective communicator","Confident|Threatening|Dominant|Like they are an effective communicator|Trustworthy|Like they are a problem-solver|Intelligent","Trustworthy|Like they are a problem-solver|Like they are an effective communicator|Confident|Threatening|Intelligent|Dominant","your neighbor?|your employee?|your boss?|your work project team member?|your close friend?","your boss?|your neighbor?|your work project team member?|your close friend?|your employee?","your close friend?|your work project team member?|your neighbor?|your employee?|your boss?","your work project team member?|your employee?|your close friend?|your boss?|your neighbor?","",NA,NA,NA,40,15,35,15,471,"BH",45,50,50,26,50,52,2593,55,55,"Deshawn",60,65,55,30,33,60,"d","Black","High",0.5,-0.5
"Speakers",NA,26,"Bachelor's degree in college (4-year)","White",NA,"Female","Urban",NA,3,"Independent",NA,"The study is about predicting personality from voices",NA,"Deshawn,Tyrone","Liam|Aiden|Deshawn|Lucas|Logan|William|Tyrone|Scott","3","1",37,22,11,13,100,90,89,90,"Keyshawn|Brett|Logan|Brad|Tyrone|Terrell|Deshawn|Scott",97,96,92,89,3,3,6,17,"Keyshawn|Logan|Scott|Tyrone|Brad|Brett|Terrell|Deshawn","N/a",2,"FL_147|FL_144|FL_146|FL_145","Q82|Q84","Q54|Q55","Intelligent|Confident|Trustworthy|Dominant|Like they are a problem-solver|Threatening|Like they are an effective communicator","Confident|Intelligent|Dominant|Trustworthy|Like they are a problem-solver|Threatening|Like they are an effective communicator","Trustworthy|Like they are an effective communicator|Like they are a problem-solver|Dominant|Threatening|Intelligent|Confident","Like they are an effective communicator|Threatening|Confident|Intelligent|Dominant|Like they are a problem-solver|Trustworthy","your neighbor?|your close friend?|your boss?|your work project team member?|your employee?","your close friend?|your neighbor?|your employee?|your work project team member?|your boss?","your close friend?|your boss?|your work project team member?|your neighbor?|your employee?","your close friend?|your work project team member?|your boss?|your neighbor?|your employee?","They sound intelligent and well spoken.","They sounded as if they didn’t understand the material.","This person did not sound genuine.","They sound very dull and uninteresting. I don’t think they understand social cues.",50,54,56,58,472,"BH",51,31,74,8,64,5,6861,62,53.75,"Deshawn",29,48,84,9,29,50,"h","Black","High",0.5,-0.5
"Speakers",NA,40,"Some college but no degree","White,American Indian or Alaska Native",NA,"Female","Urban",NA,2,"Democratic",NA,"The study is about predicting personality from voices",NA,"Deshawn,Keyshawn,Brett","Aiden|Grayson|Deshawn|Elijah|Brett|Liam|Keyshawn|Logan","3","1",6,24,15,12,89,68,89,60,"Terrell|Logan|Keyshawn|Deshawn|Scott|Brad|Tyrone|Brett",91,77,93,92,37,43,15,49,"Terrell|Tyrone|Logan|Scott|Deshawn|Brad|Brett|Keyshawn","no feedback",3,"FL_147|FL_146|FL_145|FL_144","Q84|Q82","Q54|Q55","Threatening|Like they are a problem-solver|Dominant|Confident|Trustworthy|Intelligent|Like they are an effective communicator","Threatening|Dominant|Intelligent|Confident|Trustworthy|Like they are an effective communicator|Like they are a problem-solver","Like they are a problem-solver|Like they are an effective communicator|Trustworthy|Threatening|Dominant|Confident|Intelligent","Threatening|Like they are a problem-solver|Dominant|Like they are an effective communicator|Intelligent|Trustworthy|Confident","your work project team member?|your neighbor?|your close friend?|your boss?|your employee?","your boss?|your close friend?|your employee?|your work project team member?|your neighbor?","your employee?|your close friend?|your work project team member?|your boss?|your neighbor?","your boss?|your neighbor?|your work project team member?|your close friend?|your employee?","Good communication","Sounds like the last guy, but more thoughtful","Much better","Boooring",23,16,18,69,473,"BH",61,92,87,65,88,88,2593,77,79,"Deshawn",89,60,88,31,44,77,"d","Black","High",0.5,-0.5
"Headphones",NA,40,"Associate degree in college (2-year)","White",NA,"Female","Urban",NA,0,"Democratic",NA,"The study is about predicting personality from voices",NA,"Terrell,Keyshawn,Scott,Brad","Grayson|Noah|Brad|Liam|Keyshawn|William|Scott|Terrell","Unsure","Unsure",15,9,10,10,87,95,88,55,"Keyshawn|Terrell|Scott|Logan|Brad|Deshawn|Brett|Tyrone",85,85,85,100,0,0,10,55,"Deshawn|Tyrone|Keyshawn|Brett|Scott|Logan|Brad|Terrell","No issues",4,"FL_146|FL_147|FL_144|FL_145","Q82|Q84","Q55|Q54","Like they are a problem-solver|Confident|Dominant|Threatening|Trustworthy|Like they are an effective communicator|Intelligent","Like they are a problem-solver|Trustworthy|Threatening|Dominant|Confident|Intelligent|Like they are an effective communicator","Dominant|Trustworthy|Like they are a problem-solver|Confident|Like they are an effective communicator|Intelligent|Threatening","Dominant|Like they are an effective communicator|Like they are a problem-solver|Confident|Threatening|Intelligent|Trustworthy","your boss?|your neighbor?|your close friend?|your work project team member?|your employee?","your boss?|your employee?|your close friend?|your work project team member?|your neighbor?","your boss?|your employee?|your neighbor?|your close friend?|your work project team member?","your neighbor?|your employee?|your close friend?|your boss?|your work project team member?","No","No","No","No",17,19,49,14,474,"BH",81,85,81,65,79,85,3890,85,82.5,"Keyshawn",81,79,85,0,41,83,"b","Black","High",0.5,-0.5
"Headphones",NA,34,"Master's degree","White",NA,"Male","Urban",NA,1,"None",NA,"The study is about predicting personality from voices",NA,"Deshawn,Brad","Lucas|Noah|Scott|Grayson|Deshawn|William|Brad|Keyshawn","2","2",50,45,20,35,91,90,93,94,"Scott|Tyrone|Deshawn|Keyshawn|Brett|Brad|Terrell|Logan",52,65,99,86,6,8,7,8,"Scott|Terrell|Keyshawn|Brad|Logan|Tyrone|Deshawn|Brett",NA,2,"FL_146|FL_145|FL_144|FL_147","Q84|Q82","Q54|Q55","Like they are an effective communicator|Confident|Trustworthy|Threatening|Like they are a problem-solver|Intelligent|Dominant","Intelligent|Confident|Trustworthy|Threatening|Like they are a problem-solver|Dominant|Like they are an effective communicator","Dominant|Intelligent|Like they are a problem-solver|Like they are an effective communicator|Trustworthy|Threatening|Confident","Dominant|Like they are an effective communicator|Threatening|Intelligent|Trustworthy|Confident|Like they are a problem-solver","your neighbor?|your close friend?|your employee?|your boss?|your work project team member?","your work project team member?|your neighbor?|your boss?|your employee?|your close friend?","your employee?|your close friend?|your neighbor?|your boss?|your work project team member?","your work project team member?|your boss?|your employee?|your close friend?|your neighbor?","",NA,NA,NA,72,51,71,52,475,"BH",18,18,40,21,31,28,3553,33,29.25,"Deshawn",29,26,19,30,46.5,28,"f","Black","High",0.5,-0.5
"Headphones",NA,42,"Some college but no degree","White",NA,"Male","Suburban",NA,6,"Republican",NA,"The study is about predicting personality from voices",NA,"Tyrone,Terrell,Scott,Brett","Liam|Grayson|Tyrone|Noah|Terrell|Jackson|Scott|Brett","4","0",10,3,10,1,100,95,100,80,"Terrell|Keyshawn|Scott|Brett|Deshawn|Tyrone|Brad|Logan",100,95,100,100,1,20,0,20,"Tyrone|Terrell|Keyshawn|Brad|Deshawn|Brett|Scott|Logan","I know a large black man in a high position of authority.  He is well-built and definitely NOT baby-faced.  He is VERY friendly and treats people well.  Therefore he is well-loved and respected at the university where I work.  Behavior is far more important than voice qualities, but I get the point.",4,"FL_147|FL_144|FL_146|FL_145","Q84|Q82","Q55|Q54","Trustworthy|Dominant|Like they are a problem-solver|Confident|Like they are an effective communicator|Intelligent|Threatening","Intelligent|Threatening|Like they are a problem-solver|Dominant|Confident|Like they are an effective communicator|Trustworthy","Threatening|Intelligent|Like they are a problem-solver|Like they are an effective communicator|Trustworthy|Confident|Dominant","Like they are an effective communicator|Threatening|Trustworthy|Intelligent|Like they are a problem-solver|Dominant|Confident","your close friend?|your neighbor?|your employee?|your work project team member?|your boss?","your boss?|your neighbor?|your employee?|your close friend?|your work project team member?","your work project team member?|your boss?|your employee?|your neighbor?|your close friend?","your work project team member?|your neighbor?|your boss?|your close friend?|your employee?","Probably a Millennial.","He sounded pissed-off.  He just wants to go home and watch basketball and throw a few back.","It was disarming.  He sounds like he enjoys being funny - maybe a little nerdy in that homely way.","Sounds like a liberal douche bag.",70,80,10,55,476,"BH",1,25,40,20,1,1,3553,65,45,"Tyrone",1,50,15,30,45,30,"f","Black","High",0.5,-0.5
"Speakers",NA,36,"Master's degree","White",NA,"Female","Urban",NA,0,"Democratic",NA,"The researcher isn't telling me what the study is about, but I cannot guess what it is about",NA,"Deshawn","Grayson|Noah|Tyrone|Elijah|Deshawn|Jackson|Brett|Logan","2","Unsure",50,43,50,49,100,100,100,91,"Terrell|Brett|Keyshawn|Brad|Scott|Deshawn|Tyrone|Logan",50,61,59,52,3,2,1,14,"Logan|Tyrone|Scott|Terrell|Brad|Deshawn|Keyshawn|Brett",NA,1,"FL_144|FL_147|FL_146|FL_145","Q84|Q82","Q55|Q54","Intelligent|Like they are an effective communicator|Threatening|Dominant|Like they are a problem-solver|Confident|Trustworthy","Dominant|Confident|Like they are an effective communicator|Trustworthy|Intelligent|Like they are a problem-solver|Threatening","Confident|Intelligent|Threatening|Like they are a problem-solver|Like they are an effective communicator|Dominant|Trustworthy","Dominant|Threatening|Confident|Intelligent|Like they are an effective communicator|Trustworthy|Like they are a problem-solver","your close friend?|your work project team member?|your boss?|your neighbor?|your employee?","your work project team member?|your employee?|your close friend?|your neighbor?|your boss?","your work project team member?|your close friend?|your employee?|your neighbor?|your boss?","your close friend?|your employee?|your neighbor?|your work project team member?|your boss?","sounds like a robot","sounds nerdy","no","sounds more normal",45,50,49,60,477,"BH",50,70,50,1,80,30,4143,80,62.5,"Tyrone",30,50,70,1,23,55,"e","Black","High",0.5,-0.5
"Speakers",NA,42,"Bachelor's degree in college (4-year)","Asian",NA,"Male","Suburban",NA,4,"Democratic",NA,"The study is about predicting personality from voices",NA,"Tyrone","Aiden|Elijah|Brad|Jackson|Deshawn|William|Scott|Tyrone","2","2",6,8,8,7,93,92,94,81,"Scott|Keyshawn|Deshawn|Terrell|Brad|Brett|Logan|Tyrone",90,91,92,88,3,2,4,8,"Deshawn|Brad|Keyshawn|Logan|Scott|Brett|Terrell|Tyrone","none",1,"FL_145|FL_147|FL_146|FL_144","Q84|Q82","Q55|Q54","Dominant|Confident|Intelligent|Like they are a problem-solver|Threatening|Trustworthy|Like they are an effective communicator","Dominant|Confident|Like they are an effective communicator|Threatening|Trustworthy|Like they are a problem-solver|Intelligent","Confident|Like they are a problem-solver|Like they are an effective communicator|Intelligent|Trustworthy|Dominant|Threatening","Trustworthy|Like they are a problem-solver|Intelligent|Threatening|Confident|Like they are an effective communicator|Dominant","your work project team member?|your employee?|your close friend?|your neighbor?|your boss?","your boss?|your neighbor?|your work project team member?|your close friend?|your employee?","your neighbor?|your boss?|your employee?|your close friend?|your work project team member?","your neighbor?|your close friend?|your employee?|your boss?|your work project team member?","he sounds like he doesn't care","it's deep","it sounds emo","It sounds deep but a little feminine",61,21,41,38,478,"BH",47,48,51,57,59,56,2593,49,48,"Tyrone",58,44,50,22,59,39,"d","Black","High",0.5,-0.5
